ANO,SG_UF_ESC,DEPENDENCIA,N_INSCRITOS,N_PARTICIPANTES_D1,N_PARTICIPANTES_D2,N_PARTICIPANTES_D1D2,PERC_PARTIC_D1,PERC_PARTIC_D2,PERC_PARTIC_D1D2,MEDIA_CH,MEDIA_LC,MEDIA_CN,MEDIA_MT,MEDIA_REDACAO,MEDIA_GERAL,MEDIA_COMP1,MEDIA_COMP2,MEDIA_COMP3,MEDIA_COMP4,MEDIA_COMP5,N_REDACOES,N_RED_SEM_PROBLEMAS,N_RED_ANULADA,N_RED_COPIA_TEXTO_MOTIVADOR,N_RED_EM_BRANCO,N_RED_FERE_DH,N_RED_FUGA_TEMA,N_RED_TIPO_TEXTUAL,N_RED_TEXTO_INSUFICIENTE,N_RED_PARTE_DESCONECTADA,PERC_RED_SEM_PROBLEMAS,PERC_RED_ANULADA,PERC_RED_COPIA_TEXTO_MOTIVADOR,PERC_RED_EM_BRANCO,PERC_RED_FERE_DH,PERC_RED_FUGA_TEMA,PERC_RED_TIPO_TEXTUAL,PERC_RED_TEXTO_INSUFICIENTE,PERC_RED_PARTE_DESCONECTADA
2024,PA,Municipal,42,38,38,37,"90,48","90,48","88,1","445,69","463,68","469,06","444,54","605,79","490,26","109,47","146,84","115,26","125,79","108,42",38,37,0,0,1,0,0,0,0,0,"97,37",0,0,"2,63",0,0,0,0,0
2024,PA,Privada,8372,7899,7774,7754,"94,35","92,86","92,62","549,72","545,54","525,63","569,67","772,89","594,5","138,55","170,84","145,16","161,12","157,21",7899,7755,0,20,79,0,19,1,21,4,"98,18",0,"0,25",1,0,"0,24","0,01","0,27","0,05"
2024,PB,Estadual,29783,22487,21786,21710,"75,5","73,15","72,89","467,67","489,85","456,53","476,81","571,92","495,13","106,94","133,26","105,87","118,75","107,1",22487,20056,16,344,1385,0,383,28,236,39,"89,19","0,07","1,53","6,16",0,"1,7","0,12","1,05","0,17"
2024,PB,Federal,2238,2184,2168,2166,"97,59","96,87","96,78","537,21","545,09","513,75","572,29","747,22",584,"135,25","167,97","139,29","153,58","151,14",2184,2130,0,2,41,0,4,0,6,1,"97,53",0,"0,09","1,88",0,"0,18",0,"0,27","0,05"
2024,PB,Municipal,27,21,21,21,"77,78","77,78","77,78","447,44","450,51","425,61","434,34","499,05","451,39","94,29","129,52","83,81","109,52","81,9",21,21,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2024,PB,Privada,5203,5103,5071,5063,"98,08","97,46","97,31","562,83","555,23","534,91","599,89","800,68","611,37","143,04","175,41","149,85","167,05","165,32",5103,5054,1,10,30,0,3,0,4,1,"99,04","0,02","0,2","0,59",0,"0,06",0,"0,08","0,02"
2024,PE,Estadual,66190,53654,51760,51594,"81,06","78,2","77,95","473,33","496,86","460,84","492,84","574,89","502,49","108,51","135,18","107,74","119,44","104,02",53654,48163,53,574,3421,0,810,46,488,99,"89,77","0,1","1,07","6,38",0,"1,51","0,09","0,91","0,18"
2024,PE,Federal,2481,2347,2302,2295,"94,6","92,79","92,5","541,17","550,99","528,65","585,71","711,44","585,24","131,61","161,89","134,03","144,75","139,16",2347,2287,0,2,49,0,2,1,6,0,"97,44",0,"0,09","2,09",0,"0,09","0,04","0,26",0
2024,PE,Municipal,36,24,21,21,"66,67","58,33","58,33","444,38","466,17","440,48","465,58","515,83","469,85","101,67","123,33","96,67","111,67","82,5",24,20,1,1,1,0,0,0,0,1,"83,33","4,17","4,17","4,17",0,0,0,0,"4,17"
2024,PE,Privada,9863,9571,9488,9476,"97,04","96,2","96,08","560,67","557,52","535,43","607,14","767,8","606,57","139,03","171,6","144,73","158,58","153,86",9571,9468,1,17,51,0,15,2,15,2,"98,92","0,01","0,18","0,53",0,"0,16","0,02","0,16","0,02"
2024,PI,Estadual,24843,20473,19986,19944,"82,41","80,45","80,28","457,62","482,88","451,35","477,05","589,1","493,3","111,46","137,93","110,05","124,49","105,18",20473,19082,10,429,547,0,247,23,102,33,"93,21","0,05","2,1","2,67",0,"1,21","0,11","0,5","0,16"
2024,PI,Federal,4320,4135,4040,4032,"95,72","93,52","93,33","499,02","520,41","484,96","529,77","670,97","542,65","124,41","153,68","125,47","138,26","129,15",4135,3942,1,16,117,0,34,1,23,1,"95,33","0,02","0,39","2,83",0,"0,82","0,02","0,56","0,02"
2024,PI,Municipal,5,3,3,3,60,60,60,"394,5",379,"457,77","436,93","333,33","400,31",80,"86,67",80,"66,67",20,3,3,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2024,PI,Privada,3833,3742,3727,3722,"97,63","97,23","97,1","571,08","563,46","546,78","623,59","829,9","627,4","147,49","180,79","157,5","173,86","170,26",3742,3715,1,9,12,0,1,0,3,1,"99,28","0,03","0,24","0,32",0,"0,03",0,"0,08","0,03"
2024,PR,Estadual,68621,52598,49157,49027,"76,65","71,64","71,45","496,81","520,18","482,33","502,95","583,07","520,75","115,42","138,81","110,05","119,53","99,26",52598,50314,46,188,1225,0,497,60,208,60,"95,66","0,09","0,36","2,33",0,"0,94","0,11","0,4","0,11"
2024,PR,Federal,2059,1907,1845,1838,"92,62","89,61","89,27","554,74","560,25","542,06","587,98","687,77",588,"130,01","157,93","129,24","138,88","131,71",1907,1874,0,1,23,0,4,0,5,0,"98,27",0,"0,05","1,21",0,"0,21",0,"0,26",0
2024,PR,Privada,15763,14471,14191,14163,"91,8","90,03","89,85","569,84","566,94","558,12","619,07","734,16","611,05","137,4","165,02","138,3","150,48","142,96",14471,14340,1,15,72,0,22,0,15,6,"99,09","0,01","0,1","0,5",0,"0,15",0,"0,1","0,04"
2024,RJ,Estadual,63570,47960,45172,45024,"75,44","71,06","70,83","482,15",507,"465,22","485,72","559,28","503,52","109,81","132,86","105,63","115,13","95,85",47960,43811,59,307,2407,0,836,50,420,70,"91,35","0,12","0,64","5,02",0,"1,74","0,1","0,88","0,15"
2024,RJ,Federal,4834,4509,4387,4374,"93,28","90,75","90,48","562,02","565,23","544,79","602,49","729,78","602,56","135,59","164,68","137,25","148,61","143,66",4509,4441,1,0,48,0,7,0,10,2,"98,49","0,02",0,"1,06",0,"0,16",0,"0,22","0,04"
2024,RJ,Municipal,514,438,422,420,"85,21","82,1","81,71","522,19","535,31","503,95","537,5","671,19","556,1","125,53","153,65","126,12",139,"126,89",438,421,1,0,10,0,2,1,2,1,"96,12","0,23",0,"2,28",0,"0,46","0,23","0,46","0,23"
2024,RJ,Privada,28958,27974,27603,27565,"96,6","95,32","95,19","570,33","564,52","544,1","613,61","763,26","612,27","139,94","170,05","143,48","157,53","152,26",27974,27699,1,30,141,0,36,5,58,4,"99,02",0,"0,11","0,5",0,"0,13","0,02","0,21","0,01"
2024,RN,Estadual,18205,15522,14996,14959,"85,26","82,37","82,17","470,43","493,54","461,11","473,28","569,73","495,92","108,16","134,11","106,19","118,33","102,94",15522,14217,19,118,766,0,254,14,105,29,"91,59","0,12","0,76","4,93",0,"1,64","0,09","0,68","0,19"
2024,RN,Federal,5238,5069,5020,5002,"96,77","95,84","95,49","546,3","555,38","526,91","586,57","730,47","589,8","134,82","164,84","137,28","149,88","143,65",5069,4982,2,1,68,0,3,0,10,3,"98,28","0,04","0,02","1,34",0,"0,06",0,"0,2","0,06"
2024,RN,Privada,4408,4296,4266,4259,"97,46","96,78","96,62","564,55","556,2","538,36","598,9","784,47","609,22","140,47","173,43","147,24","163,24","160,09",4296,4244,2,9,25,0,7,0,9,0,"98,79","0,05","0,21","0,58",0,"0,16",0,"0,21",0
2024,RO,Estadual,12963,9296,8760,8724,"71,71","67,58","67,3","468,64","488,79","465,7","480,72","579,55","501,04","109,37","133,63","107,48","120,7","108,38",9296,8481,7,135,467,0,124,9,63,10,"91,23","0,08","1,45","5,02",0,"1,33","0,1","0,68","0,11"
2024,RO,Federal,1046,1001,974,972,"95,7","93,12","92,93","518,17","536,29","512,19","547,79","707,81","566,53","130,01","160,66","131,29","144,92","140,94",1001,965,0,1,30,0,0,0,5,0,"96,4",0,"0,1",3,0,0,0,"0,5",0
2024,RO,Privada,1189,1126,1096,1094,"94,7","92,18","92,01","539,6","543,99","528,74","574,03","733,36","586,03","133,89","165,22","137,82","151,44","144,99",1126,1103,0,1,16,0,2,0,1,3,"97,96",0,"0,09","1,42",0,"0,18",0,"0,09","0,27"
2024,RR,Estadual,4391,3264,2987,2963,"74,33","68,03","67,48","475,09","494,21","468,65","477,73","533,62","495,51","105,55","126,44","101,1","112,48","88,06",3264,2896,8,36,214,0,59,3,41,7,"88,73","0,25","1,1","6,56",0,"1,81","0,09","1,26","0,21"
2024,RR,Federal,269,246,235,234,"91,45","87,36","86,99","504,4","524,03","493,62","504,28","641,71",536,"121,3","152,6","118,78","131,63","117,4",246,240,0,3,3,0,0,0,0,0,"97,56",0,"1,22","1,22",0,0,0,0,0
2024,RR,Privada,411,372,361,361,"90,51","87,83","87,83","552,22","551,79","537,52","568,36","709,68","586,33","132,8","158,6","133,12","148,76","136,4",372,366,0,0,4,0,0,0,2,0,"98,39",0,0,"1,08",0,0,0,"0,54",0
2024,RS,Estadual,50914,37893,35113,35013,"74,43","68,97","68,77","501,43","523,12","480,97","508,81","599,49","527,28","116,77","139,68","112,73","123,17","107,14",37893,35627,32,100,1493,0,344,22,237,38,"94,02","0,08","0,26","3,94",0,"0,91","0,06","0,63","0,1"
2024,RS,Federal,4285,3928,3788,3777,"91,67","88,4","88,14","556,19","561,56","542,27","592,49","700,93","593,09","131,43","159,38","131,26","141,87","136,99",3928,3835,0,2,71,0,9,2,8,1,"97,63",0,"0,05","1,81",0,"0,23","0,05","0,2","0,03"
2024,RS,Municipal,489,371,350,350,"75,87","71,57","71,57","499,36","520,11","480,9","494,68","592,83","520,42","114,82","139,08","111,05","121,73","106,15",371,346,0,3,16,0,3,0,2,1,"93,26",0,"0,81","4,31",0,"0,81",0,"0,54","0,27"
2024,RS,Privada,12907,11323,11005,10982,"87,73","85,26","85,09","573,5","572,18","550,6","620,8","758,37","617,4","139,49","168,8","141,97","155,09","153,02",11323,11164,3,10,104,0,19,4,16,3,"98,6","0,03","0,09","0,92",0,"0,17","0,04","0,14","0,03"
2024,SC,Estadual,30780,22688,21012,20954,"73,71","68,27","68,08","508,22","526,34","487,77","507,81","604,2","530,92","118,21","142,4","113,64","123,22","106,73",22688,21609,12,58,700,0,159,10,125,15,"95,24","0,05","0,26","3,09",0,"0,7","0,04","0,55","0,07"
2024,SC,Federal,2703,2406,2327,2320,"89,01","86,09","85,83","551,24","558,28","544,92","583,72","701,1","589,77","131,89","160,42","131,03","141,69","136,07",2406,2367,0,1,28,0,2,0,8,0,"98,38",0,"0,04","1,16",0,"0,08",0,"0,33",0
2024,SC,Municipal,77,63,56,56,"81,82","72,73","72,73","585,13","577,61","564,21","618,79","669,52","606,79","130,48","153,97","127,62","132,7","124,76",63,61,0,0,2,0,0,0,0,0,"96,83",0,0,"3,17",0,0,0,0,0
2024,SC,Privada,9682,8943,8701,8691,"92,37","89,87","89,76","579,37","573,12","564,59","633,89","757,46","623,48","139,85","168,6","142,22","155,55","151,24",8943,8833,2,14,68,0,9,2,13,2,"98,77","0,02","0,16","0,76",0,"0,1","0,02","0,15","0,02"
2024,SE,Estadual,15758,13336,12928,12895,"84,63","82,04","81,83","465,6","487,35","457,5","478,53","590,11","498,29","110,23","137,84","109,31","122,51","110,22",13336,12054,12,151,726,0,221,19,133,20,"90,39","0,09","1,13","5,44",0,"1,66","0,14",1,"0,15"
2024,SE,Federal,511,488,487,485,"95,5","95,3","94,91","507,83","528,9","501,12","527,33","677,05","549,12","125,16","158,11","126,31","138,32","129,14",488,473,0,3,8,0,3,0,1,0,"96,93",0,"0,61","1,64",0,"0,61",0,"0,2",0
2024,SE,Privada,3235,3135,3097,3093,"96,91","95,73","95,61","565,76","559,3","538,96","600,94","793,78","612,58","142,37","174,05","148,72","164,52","164,13",3135,3103,0,7,18,0,3,0,4,0,"98,98",0,"0,22","0,57",0,"0,1",0,"0,13",0
2024,SP,Estadual,200509,146459,139644,139134,"73,04","69,64","69,39","503,5","525,34","479,94","510,36","596,02","525,51","117,44","141,73","113,19","122,27","101,4",146459,141566,67,824,2228,0,980,120,519,155,"96,66","0,05","0,56","1,52",0,"0,67","0,08","0,35","0,11"
2024,SP,Federal,3443,3256,3203,3194,"94,57","93,03","92,77","571,32","573,6","553,51","626,11","729,29","611,43","135,93","164,56","136,95","147,97","143,89",3256,3216,0,2,30,0,1,0,6,1,"98,77",0,"0,06","0,92",0,"0,03",0,"0,18","0,03"
2024,SP,Municipal,5785,4568,4363,4350,"78,96","75,42","75,19","522,3","537,16","499,13","537,19","628,49","547,86","121,72","146,94","117,71","127,84","114,28",4568,4426,4,17,74,0,27,2,15,3,"96,89","0,09","0,37","1,62",0,"0,59","0,04","0,33","0,07"
2024,SP,Privada,75462,71708,70507,70379,"95,03","93,43","93,26","569,13","567,89","552,3","620,09","742,96","611,36","137,47","166,62","139,32","151,76","147,79",71708,71256,11,58,232,0,71,3,68,9,"99,37","0,02","0,08","0,32",0,"0,1",0,"0,09","0,01"
2024,TO,Estadual,12013,8811,8135,8101,"73,35","67,72","67,44","453,82","481,32","453,01","472,41","543,95","485,83","105,78","129,29","102,5","114,76","91,62",8811,7968,1,116,415,0,224,13,59,15,"90,43","0,01","1,32","4,71",0,"2,54","0,15","0,67","0,17"
2024,TO,Federal,745,697,685,681,"93,56","91,95","91,41","516,27","530,13","500,1","538,24","687,37","555,24","128,67","158,34","128,49","141,75","130,13",697,680,0,2,12,0,1,0,2,0,"97,56",0,"0,29","1,72",0,"0,14",0,"0,29",0
2024,TO,Privada,1044,933,914,912,"89,37","87,55","87,36","571,13","562,27","552,01","607,99","787,95","617,89","141,48","172,75",148,"163,97","161,76",933,918,0,2,9,0,0,0,3,1,"98,39",0,"0,21","0,96",0,0,0,"0,32","0,11"
2025,AC,Estadual,8234,5914,5577,5553,"71,82","67,73","67,44","471,76","493,06","458,12",454,"530,31","484,49","102,67","119,92","103,76","109,75","94,2",5914,5502,5,166,158,0,29,8,39,7,"93,03","0,08","2,81","2,67",0,"0,49","0,14","0,66","0,12"
2025,AC,Federal,601,560,544,543,"93,18","90,52","90,35","513,99","536,39","506,58","516,6","645,82","547,31","119,82","139,32","122,14","132,64","131,89",560,538,0,3,15,0,3,0,1,0,"96,07",0,"0,54","2,68",0,"0,54",0,"0,18",0
2025,AC,Privada,552,537,528,527,"97,28","95,65","95,47","564,01","571,96","547,61","606,57","754,34","610,75","138,29","157,47","142,09","157,32","159,18",537,523,0,7,3,0,1,0,3,0,"97,39",0,"1,3","0,56",0,"0,19",0,"0,56",0
2025,AL,Estadual,27133,22085,21291,21209,"81,4","78,47","78,17","458,56","480,76","454,21","444,27","432,3","456,28","84,44","98,4","84,24","89,8","75,41",22085,17188,28,942,3174,0,275,54,391,33,"77,83","0,13","4,27","14,37",0,"1,25","0,24","1,77","0,15"
2025,AL,Federal,2201,2047,2011,2007,93,"91,37","91,19","521,3","541,91","514,17","544,39","654,31","556,21","123,01","141,06","123,88","134,11","132,26",2047,1979,0,8,51,0,2,2,4,1,"96,68",0,"0,39","2,49",0,"0,1","0,1","0,2","0,05"
2025,AL,Privada,4097,3973,3923,3917,"96,97","95,75","95,61","542,98","559,38","531,26","582,48","715,69","587,45","131,8","152,62","134,32","148,13","148,82",3973,3879,1,30,49,0,2,0,12,0,"97,63","0,03","0,76","1,23",0,"0,05",0,"0,3",0
2025,AM,Estadual,44703,27566,25404,25045,"61,66","56,83","56,03","463,45","480,89","450,61","438,45","453,08","461,62","93,57","103,65","91,33","95,19","69,34",27566,23205,25,1761,1653,0,467,108,283,64,"84,18","0,09","6,39",6,0,"1,69","0,39","1,03","0,23"
2025,AM,Federal,1724,1563,1517,1513,"90,66","87,99","87,76","512,66","531,74","498,95","507,72","599,51","532,5","119,85","130,97","116,98","125,54","106,18",1563,1498,1,18,32,0,2,2,8,2,"95,84","0,06","1,15","2,05",0,"0,13","0,13","0,51","0,13"
2025,AM,Privada,2374,2178,2131,2126,"91,74","89,76","89,55","561,56","572,22","541,44","587,77","699,06",594,"133,87","149,94","134,59","146,59","134,07",2178,2126,1,11,33,0,1,0,6,0,"97,61","0,05","0,51","1,52",0,"0,05",0,"0,28",0
2025,AP,Estadual,7176,5885,5587,5567,"82,01","77,86","77,58","473,78","491,58","461,06","443,98","524,74","481,96","102,27","117,01","102,79","109,29","93,39",5885,5234,5,198,328,0,45,8,56,11,"88,94","0,08","3,36","5,57",0,"0,76","0,14","0,95","0,19"
2025,AP,Federal,432,419,411,411,"96,99","95,14","95,14","519,69","537,45","507,85","507,12","659,05","547,42","123,68","142,34","126,44","136,61","129,98",419,408,0,4,4,0,0,0,3,0,"97,37",0,"0,95","0,95",0,0,0,"0,72",0
2025,AP,Privada,879,796,776,775,"90,56","88,28","88,17","537,78","557,04","524,66","549,74","708,22","577,64","131,46","151,81","135,6","146,61","142,74",796,770,0,5,12,0,2,1,5,1,"96,73",0,"0,63","1,51",0,"0,25","0,13","0,63","0,13"
2025,BA,Estadual,114812,83216,79436,79026,"72,48","69,19","68,83","467,44","490,7","464,72","451,1","499,46","477,24","97,6","113,32","97,75","103,13","87,67",83216,73679,101,2690,4738,0,929,209,735,135,"88,54","0,12","3,23","5,69",0,"1,12","0,25","0,88","0,16"
2025,BA,Federal,4861,4598,4530,4518,"94,59","93,19","92,94","537,65","556,7","529,16","557,86","677,88","572,86","126,18","146,05","128,09","138,29","139,27",4598,4489,2,7,82,0,5,1,10,2,"97,63","0,04","0,15","1,78",0,"0,11","0,02","0,22","0,04"
2025,BA,Municipal,158,106,100,100,"67,09","63,29","63,29","457,89","472,75","450,19","431,51","491,89","461,28","97,92","112,45","96,98","103,96","80,57",106,96,0,2,2,0,5,0,1,0,"90,57",0,"1,89","1,89",0,"4,72",0,"0,94",0
2025,BA,Privada,14758,14194,14021,13994,"96,18","95,01","94,82","558,75","568,76","547,27","601,27","737,28","603,72","134,92","156,38","139,04","152,82","154,12",14194,14011,1,58,94,0,6,1,22,1,"98,71","0,01","0,41","0,66",0,"0,04","0,01","0,15","0,01"
2025,Brasil,Estadual,1382565,1018248,964885,961328,"73,65","69,79","69,53","483,67","508,2","472,61","480,63","526,48","497,13","103,73","118,68","102,51","108,59","92,98",1018248,923968,864,29403,47527,0,6047,1980,7301,1158,"90,74","0,08","2,89","4,67",0,"0,59","0,19","0,72","0,11"
2025,Brasil,Federal,74649,70097,68618,68463,"93,9","91,92","91,71","547,87","563,98","535,7","586,95","675,78","583,52","127,03","145,74","127,66","138,19","137,17",70097,68167,21,246,1336,0,58,12,237,20,"97,25","0,03","0,35","1,91",0,"0,08","0,02","0,34","0,03"
2025,Brasil,Municipal,9015,6952,6619,6602,"77,12","73,42","73,23","517,05","541,68","500,2","532,26","594,58","540,02","116,16","133,66","114,38","121,24","109,15",6952,6727,2,39,118,0,24,13,24,5,"96,76","0,03","0,56","1,7",0,"0,35","0,19","0,35","0,07"
2025,Brasil,Privada,272799,257265,252481,252092,"94,31","92,55","92,41","566,19","577,58","551,93","620,32","729,71","610,46","135,51","155,11","137,51","150,77","150,81",257265,254056,35,866,1682,0,109,50,432,35,"98,75","0,01","0,34","0,65",0,"0,04","0,02","0,17","0,01"
2025,CE,Estadual,104366,89001,86812,86473,"85,28","83,18","82,86","474,95","497,53","467,28","475,9","508,14","486,7","98,24","112,39","98,01","105,58","93,91",89001,75818,156,4240,6636,0,783,304,948,116,"85,19","0,18","4,76","7,46",0,"0,88","0,34","1,07","0,13"
2025,CE,Federal,2196,2086,2061,2058,"94,99","93,85","93,72","534,36","554,33","526,9","572,52","657,35","570,22","123,78","141,54","124,26","134,07","133,7",2086,1997,3,16,56,0,2,0,12,0,"95,73","0,14","0,77","2,68",0,"0,1",0,"0,58",0
2025,CE,Municipal,161,47,42,42,"29,19","26,09","26,09","470,24","480,55","462,47","414,41","453,19","458,62","91,91","106,38","91,06","91,91","71,91",47,43,0,0,1,0,1,2,0,0,"91,49",0,0,"2,13",0,"2,13","4,26",0,0
2025,CE,Privada,8621,8254,8147,8137,"95,74","94,5","94,39","567,84","574,13",558,"623,62","754,47","616,61","138,1","158,6","141,32","157,13","159,31",8254,8140,2,32,56,0,2,1,18,3,"98,62","0,02","0,39","0,68",0,"0,02","0,01","0,22","0,04"
2025,DF,Estadual,17461,14822,14115,14070,"84,89","80,84","80,58","497,91","528,43","481,89","489,13","557,44","513,84","109,92","126,71","108,19","113,94","98,68",14822,13920,9,116,644,0,28,16,82,7,"93,91","0,06","0,78","4,34",0,"0,19","0,11","0,55","0,05"
2025,DF,Federal,1084,1035,1023,1021,"95,48","94,37","94,19","553,09","574,1","542,09","596,4","658,43","585,82",127,"142,05","124,66","135,01","129,72",1035,1016,0,0,16,0,0,1,2,0,"98,16",0,0,"1,55",0,0,"0,1","0,19",0
2025,DF,Privada,6822,6518,6398,6388,"95,54","93,78","93,64","582,51","590,94","568,03","639,15","738,2","625,22","138,41","158,02","139,59","153,37","148,81",6518,6465,0,9,29,0,0,1,13,1,"99,19",0,"0,14","0,44",0,0,"0,02","0,2","0,02"
2025,ES,Estadual,25395,19216,17854,17800,"75,67","70,31","70,09","494,43","516,27","480,72","500,01","538,93","510,35","104,71","118,13","103,2","110,39","102,49",19216,17274,12,390,1241,0,66,29,182,22,"89,89","0,06","2,03","6,46",0,"0,34","0,15","0,95","0,11"
2025,ES,Federal,3038,2900,2849,2845,"95,46","93,78","93,65","585,15","587,01","571,83","651,39","733,3","627,06","135,82","155,63","137,42","150,2","154,23",2900,2834,0,1,53,0,2,0,10,0,"97,72",0,"0,03","1,83",0,"0,07",0,"0,34",0
2025,ES,Municipal,11,6,6,6,"54,55","54,55","54,55","544,12","516,55","479,2","466,75",510,"503,32","103,33","133,33",90,"93,33",90,6,6,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2025,ES,Privada,4477,4105,4003,3994,"91,69","89,41","89,21","567,9","575,17","557,23","628,3","749,19","617,95","137,99","156,76","141,39","155,57","157,49",4105,4029,3,15,45,0,5,0,7,1,"98,15","0,07","0,37","1,1",0,"0,12",0,"0,17","0,02"
2025,GO,Estadual,57236,39525,36956,36817,"69,06","64,57","64,32","487,18","509,24","478,13","490,65","571,61","511,19","110,14","126,61","110,53","118,33","106,01",39525,37287,21,669,1127,0,136,60,196,29,"94,34","0,05","1,69","2,85",0,"0,34","0,15","0,5","0,07"
2025,GO,Federal,1798,1680,1639,1638,"93,44","91,16","91,1","534,73","551,46","522,93","547,89","663,04","565,23","124,36","144,83","125,69","135,4","132,75",1680,1651,0,3,24,0,0,0,2,0,"98,27",0,"0,18","1,43",0,0,0,"0,12",0
2025,GO,Municipal,167,132,127,127,"79,04","76,05","76,05","491,52","517,56","486,71","503,66","588,18","521,94","113,18","133,79","114,09","118,03","109,09",132,130,0,0,1,0,0,0,1,0,"98,48",0,0,"0,76",0,0,0,"0,76",0
2025,GO,Privada,7979,7415,7296,7282,"92,93","91,44","91,26","569,9","578,88","560,62","619,07","755,37","618,12","138,66","159,14","142,13","157,31","158,14",7415,7338,1,31,34,0,2,0,9,0,"98,96","0,01","0,42","0,46",0,"0,03",0,"0,12",0
2025,MA,Estadual,57592,43678,41715,41532,"75,84","72,43","72,11","459,72","479,14","452,87","442,88","489,76","467,53","96,33","109,83","96,05","102,56","84,99",43678,37558,35,1934,2879,0,666,87,438,81,"85,99","0,08","4,43","6,59",0,"1,52","0,2",1,"0,19"
2025,MA,Federal,3292,3111,3057,3050,"94,5","92,86","92,65","515,81","535,11","506,31","530,44","656,03","550,16","122,73","141,43","124,2","135,18","132,5",3111,2984,1,17,89,0,7,0,10,3,"95,92","0,03","0,55","2,86",0,"0,23",0,"0,32","0,1"
2025,MA,Municipal,108,70,68,67,"64,81","62,96","62,04","460,94","503,06","465,42","463,71","620,29","504,07","117,14","135,14","118,86","130,86","118,29",70,69,0,0,0,0,1,0,0,0,"98,57",0,0,0,0,"1,43",0,0,0
2025,MA,Privada,4760,4526,4469,4458,"95,08","93,89","93,66","543,16","556,17","529,56","577,39","729,98","588,49","134,85","153,85","138,55","153,15","149,58",4526,4430,1,28,46,0,5,2,14,0,"97,88","0,02","0,62","1,02",0,"0,11","0,04","0,31",0
2025,MG,Estadual,138639,95514,90431,90213,"68,89","65,23","65,07","495,85","519,56","479,31","496,91","562,82","513,44","110,96","125,45","109,12","115,54","101,75",95514,90271,47,2692,1838,0,166,138,297,65,"94,51","0,05","2,82","1,92",0,"0,17","0,14","0,31","0,07"
2025,MG,Federal,7816,7502,7415,7405,"95,98","94,87","94,74","576,43","585,82","562,88","646,94","745,66","624,51","137,43","157,52","139,43","152,59","158,69",7502,7408,1,8,63,0,3,1,17,1,"98,75","0,01","0,11","0,84",0,"0,04","0,01","0,23","0,01"
2025,MG,Municipal,1482,1261,1220,1219,"85,09","82,32","82,25","532,52","549,4","514,69","556,53","635,73","559,79","122,3","140,51","121,48","128,96","122,49",1261,1240,0,4,13,0,1,1,1,1,"98,33",0,"0,32","1,03",0,"0,08","0,08","0,08","0,08"
2025,MG,Privada,24413,23359,23054,23031,"95,68","94,43","94,34","584,88","589,51","571,48","659,56","783,69","638,8","142,98","163,85","147,17","162,74","166,94",23359,23205,1,39,81,0,7,2,24,0,"99,34",0,"0,17","0,35",0,"0,03","0,01","0,1",0
